X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_mon,day_sat,day_sun,day_thu,day_tue,day_wed,log_area
8,6,-0.225699517,2.230659509,0.889574998,0.148919167,-0.808336954,1.761278447,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,0.554024798,1.879011909,0.674504891,-0.136477389,0.812071382,0.534411084,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.005525859
1,3,0.082563584,-0.305891846,0.767311879,-0.399920363,0.036343987,0.105007506,-1.015465797,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.285178942
5,4,-0.062501405,2.799547182,1.240224008,-0.3560132,-0.463569223,0.841127925,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,6,0.26389482,1.502358257,0.503013718,-0.180384551,1.139600726,-0.937829753,-1.238939594,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.802001585
6,5,-0.497696371,-1.343642986,-2.043125818,-1.168295704,-1.37720371,1.209188134,-0.512649754,-0.07326831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.470175845
1,2,0.01003109,-0.468431181,-0.724863082,1.707623431,-0.704906635,2.067995288,2.224904257,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-0.062501405,2.799547182,1.240224008,-0.3560132,-0.463569223,0.841127925,-0.233307508,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.394252282
5,5,0.608424169,-0.984180995,-1.80465221,0.368454979,-0.273946971,2.190682024,0.269508534,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,5,0.245761696,1.442968885,0.470329518,-0.202338132,0.036343987,1.577248343,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,0.499625427,-1.462421731,-2.096792467,0.192826329,-1.721971441,-0.569769543,2.224904257,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,4,-0.171300146,2.719840392,1.194627532,0.236733491,-1.446157256,2.00665192,-0.009833712,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7,4,0.173229202,1.100698554,0.262522567,-0.312106038,0.07082076,1.025158029,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,0.826021652,1.669586227,0.573224222,1.971066405,0.777594609,0.289037611,0.772324577,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.005525859
1,4,-0.026235158,1.342944678,0.411417256,1.597855525,-1.222058231,2.68142897,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.371177884
7,4,0.155096078,1.989976262,0.737048731,-0.334059619,-0.204993425,1.270531502,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,-0.225699517,2.427582165,1.030399514,-0.751177662,-0.256708584,0.595754452,-0.512649754,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0.173229202,2.149389841,0.830662736,-0.597502594,-0.360138904,0.718441188,-0.512649754,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0.71722291,0.767805493,0.077715608,1.68566985,-0.170516651,0.227694243,-0.736123551,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,0.173229202,2.149389841,0.830662736,-0.597502594,-0.394615677,0.902471293,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0.191362326,1.258549254,0.354926046,-0.268198876,0.17425108,0.350380979,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.427836171
8,6,0.554024798,1.879011909,0.674504891,-0.136477389,0.001867214,1.209188134,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.463255402
7,4,0.173229202,2.54636091,1.09415388,-0.290152457,-0.584237929,1.699935079,2.224904257,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.078409581
2,5,0.554024798,1.879011909,0.674504891,-0.136477389,0.001867214,1.209188134,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,6,0.554024798,1.879011909,0.674504891,-0.136477389,0.001867214,1.209188134,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,0.06443046,2.585432865,1.118364398,-0.421873944,-0.756621794,1.945308552,2.00143046,-0.07326831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.549687908
6,5,-2.818736192,-1.664033021,-2.145617013,-1.563460166,-2.463222063,2.313368761,1.27514062,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.854734268
6,4,-2.818736192,-1.664033021,-2.145617013,-1.563460166,-2.37703013,2.00665192,0.772324577,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1442228
2,2,-2.020878754,-1.676536047,-2.149248591,-1.585413747,-2.463222063,0.902471293,-1.741755637,-0.07326831,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.059238834
6,5,-0.624628236,-1.496805052,-2.062090724,-0.421873944,-1.497872416,0.043664138,0.995798374,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.430311247
3,4,-0.080634528,-1.443667192,-2.045143361,-0.377966782,-1.32548855,-0.201709334,0.772324577,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.87946505
6,5,0.118829831,-1.410846749,-2.035459153,-0.114523807,-0.963482433,-1.060516489,-0.233307508,-0.07326831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.029463172
6,3,0.06443046,-1.504619443,-2.107687201,0.719712278,-0.894528887,-0.69245628,3.007062545,-0.07326831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.129228964
5,4,0.06443046,-1.504619443,-2.107687201,0.719712278,-0.222231811,-1.060516489,0.995798374,-0.07326831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,-0.18943327,-1.335828595,-1.913599543,-0.729224081,-0.153278265,-0.263052703,-0.009833712,-0.07326831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.675794215
8,3,-0.443297,-0.229310813,-1.286950621,-0.948759892,-0.791098567,2.129338656,-0.009833712,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.078409581
9,4,-0.026235158,-0.777881069,-1.191722582,0.083058423,0.967216861,0.350380979,-0.512649754,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.267176793
4,3,0.427092933,-0.110532068,-0.933073542,0.39040856,1.294746205,-0.569769543,-0.736123551,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.405141681
2,5,0.554024798,0.169223133,-0.797898146,1.971066405,0.656925903,-0.263052703,3.007062545,-0.07326831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.432700734
4,3,0.517758551,-0.399664539,-0.617126274,0.192826329,1.432653298,-0.999173121,-1.51828184,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.01523068
4,3,0.554024798,-0.149604024,-0.50252982,1.246598226,1.243031046,0.043664138,-0.009833712,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.123458427
7,4,0.554024798,-0.149604024,-0.50252982,1.246598226,-0.118801492,2.313368761,0.269508534,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.166270937
7,4,-0.261965764,-0.10896919,-0.469442111,-0.575549012,0.639687516,0.779784556,0.492982331,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.633109621
9,9,0.46335918,0.055133023,0.048662986,0.105012004,1.949804894,-1.183203225,0.269508534,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.32175584
4,3,0.46335918,0.055133023,0.048662986,0.105012004,1.949804894,-1.36723333,0.492982331,-0.07326831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0.771622281,0.303630661,0.158013828,1.114876739,0.777594609,-0.263052703,0.995798374,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.828551818
8,6,0.771622281,0.303630661,0.158013828,1.114876739,2.087711986,-1.060516489,0.772324577,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,0.771622281,0.303630661,0.158013828,1.114876739,2.449718104,-1.183203225,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.311637305
2,4,0.789755405,0.384900328,0.195136624,2.695534584,2.01875844,-0.999173121,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.121677562
5,4,0.807888528,0.475547265,0.233469945,1.905205661,0.898263315,-0.079022598,1.27514062,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.098612289
5,4,0.807888528,0.475547265,0.233469945,1.905205661,1.294746205,-0.631112912,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.856470206
4,4,0.807888528,0.475547265,0.233469945,1.905205661,0.088059147,1.638591711,2.00143046,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.864931398
4,4,0.807888528,0.475547265,0.233469945,1.905205661,0.294919785,0.841127925,-1.51828184,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4,0.807888528,0.475547265,0.233469945,1.905205661,1.691229096,-0.69245628,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4,0.934820393,0.642775235,0.307312026,1.049015995,2.329049398,-1.428576698,0.269508534,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,0.952953517,0.736547928,0.345645347,0.500176466,2.329049398,-1.060516489,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.952953517,0.736547928,0.345645347,0.500176466,1.484368457,-0.937829753,0.269508534,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.791436042
6,6,0.971086641,0.830320622,0.38357516,1.092923158,2.053235213,-0.876486384,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.260720889
6,6,1.007352888,1.010051617,0.459434785,1.707623431,0.863786541,-0.140365966,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,1.007352888,1.010051617,0.459434785,1.707623431,2.363526171,-1.121859857,-0.512649754,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.327075001
3,4,0.989219764,1.097572798,0.497364597,1.158783901,2.311811012,-1.060516489,-1.015465797,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.752386015
6,5,0.989219764,1.097572798,0.497364597,1.158783901,2.484194877,-1.121859857,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.726656818
7,5,0.989219764,1.097572798,0.497364597,1.158783901,1.449891684,1.147844765,0.492982331,21.57228372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.469793012
8,6,0.989219764,1.097572798,0.497364597,1.158783901,0.467303651,1.270531502,0.492982331,2.632425694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,5,0.989219764,1.097572798,0.497364597,1.158783901,0.467303651,1.270531502,0.492982331,2.632425694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,0.989219764,1.097572798,0.497364597,1.158783901,0.312158172,1.515904974,0.492982331,1.279578692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,0.699089787,0.445852579,0.569592644,2.410138029,1.777421029,-0.876486384,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.08180517
4,3,0.699089787,0.445852579,0.569592644,2.410138029,1.725705869,-0.937829753,0.492982331,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.923753928
1,2,0.06443046,0.817817596,0.792732923,0.236733491,1.346461365,-0.569769543,-1.238939594,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.916922612
1,2,0.06443046,0.87564409,0.825820632,-0.421873944,-0.067086332,1.761278447,2.504246503,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.06443046,0.87564409,0.825820632,-0.421873944,1.208554272,-0.201709334,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.06443046,0.87564409,0.825820632,-0.421873944,1.208554272,-0.201709334,-0.233307508,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0.06443046,0.87564409,0.825820632,-0.421873944,0.381111718,1.638591711,2.00143046,4.661696196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153731588
6,5,0.06443046,0.87564409,0.825820632,-0.421873944,-0.118801492,1.086501397,0.772324577,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357674444
8,6,-1.640083158,-0.846647711,0.474768113,-1.563460166,1.536083617,-0.569769543,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,-1.640083158,-0.846647711,0.474768113,-1.563460166,1.536083617,-0.753799648,-0.736123551,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.006870849
2,4,-1.640083158,-0.846647711,0.474768113,-1.563460166,0.51901881,1.638591711,0.995798374,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.01259206
7,4,-1.640083158,-0.846647711,0.474768113,-1.563460166,0.398350105,1.577248343,1.498614417,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.498151877
1,4,0.680956663,0.549002541,0.269382214,0.500176466,1.156839113,-0.140365966,-0.009833712,-0.07326831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,3,-2.020878754,-1.685913316,-1.780441691,-1.739088815,-1.222058231,-0.815143016,0.269508534,-0.07326831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
